declination in deg: -86.0
10^17.5 eV:	0.00372044152096
10^18 eV:	1.10686929335
10^18.5 eV:	19.9600562846
10^19 eV:	91.0208364232
10^19.5 eV:	230.938894096
10^20 eV:	378.743831276
10^20.5 eV:	526.86985083

declination in deg: -45.0
10^17 eV:	0.0
10^17.5 eV:	0.00365010973665
10^18 eV:	1.08515190743
10^18.5 eV:	19.5809103669
10^19 eV:	89.3453366885
10^19.5 eV:	226.748379627
10^20 eV:	371.874414274
10^20.5 eV:	517.314209711

declination in deg: -44.0
10^17 eV:	0.0
10^17.5 eV:	0.00358333335202
10^18 eV:	1.0643016898
10^18.5 eV:	19.206113973
10^19 eV:	87.6966115239
10^19.5 eV:	222.675388674
10^20 eV:	365.224507517
10^20.5 eV:	508.063932266

declination in deg: -43.0
10^17 eV:	0.0
10^17.5 eV:	0.00352036629456
10^18 eV:	1.04485992435
10^18.5 eV:	18.8595012969
10^19 eV:	86.1548170738
10^19.5 eV:	218.788361512
10^20 eV:	358.84818446
10^20.5 eV:	499.1938049

declination in deg: -42.0
10^17 eV:	0.0
10^17.5 eV:	0.0034611069355
10^18 eV:	1.02617422539
10^18.5 eV:	18.5170288249
10^19 eV:	84.6526698564
10^19.5 eV:	215.108302859
10^20 eV:	352.856893318
10^20.5 eV:	490.859710361

declination in deg: -41.0
10^17 eV:	0.0
10^17.5 eV:	0.00340547766662
10^18 eV:	1.00940362183
10^18.5 eV:	18.226626271
10^19 eV:	83.367684365
10^19.5 eV:	211.888273483
10^20 eV:	347.576657487
10^20.5 eV:	483.514750645

declination in deg: -40.0
10^17 eV:	0.0
10^17.5 eV:	0.00335335530522
10^18 eV:	0.993307438398
10^18.5 eV:	17.940334808
10^19 eV:	82.0900052302
10^19.5 eV:	208.651013722
10^20 eV:	342.26074344
10^20.5 eV:	476.119688788

declination in deg: -39.0
10^17 eV:	0.0
10^17.5 eV:	0.00330473796912
10^18 eV:	0.977854777171
10^18.5 eV:	17.6582111486
10^19 eV:	80.8497991376
10^19.5 eV:	205.602562867
10^20 eV:	337.293341831
10^20.5 eV:	469.209825912

declination in deg: -38.0
10^17 eV:	0.0
10^17.5 eV:	0.00325951675858
10^18 eV:	0.963615870144
10^18.5 eV:	17.4042423904
10^19 eV:	79.7279935684
10^19.5 eV:	202.814825422
10^20 eV:	332.735066889
10^20.5 eV:	462.869048076

declination in deg: -37.0
10^17 eV:	0.0
10^17.5 eV:	0.00321743985283
10^18 eV:	0.950560033747
10^18.5 eV:	17.1783809486
10^19 eV:	78.7238866243
10^19.5 eV:	200.283003321
10^20 eV:	328.576651186
10^20.5 eV:	457.084460094

declination in deg: -36.0
10^17 eV:	0.0
10^17.5 eV:	0.00317820560492
10^18 eV:	0.937464616378
10^18.5 eV:	16.9326737834
10^19 eV:	77.6432686063
10^19.5 eV:	197.637713708
10^20 eV:	324.273561616
10^20.5 eV:	451.098546222

declination in deg: -35.0
10^17 eV:	0.0
10^17.5 eV:	0.00314145600498
10^18 eV:	0.926101991001
10^18.5 eV:	16.7389649503
10^19 eV:	76.7760365116
10^19.5 eV:	195.422766464
10^20 eV:	320.622917077
10^20.5 eV:	446.020197804

declination in deg: -34.0
10^17 eV:	0.0
10^17.5 eV:	0.00310691455721
10^18 eV:	0.914651275123
10^18.5 eV:	16.5253271236
10^19 eV:	75.8311902027
10^19.5 eV:	193.086535374
